time	count
115829.00	0.50
115830.00	0.00
115867.00	0.00
115907.00	0.50
115908.00	0.00
115945.00	0.50
115946.00	0.00
115985.00	0.50
115986.00	0.00
116297.00	0.50
116299.00	0.00
116358.00	0.50
116363.00	0.00
116406.00	0.50
116407.00	0.00
116448.00	0.50
116449.00	0.00
116525.00	0.50
116527.00	0.00
116580.00	0.50
116611.00	0.00
116655.00	0.50
116660.00	0.00
116746.00	0.50
116747.00	0.00
116788.00	0.50
116789.00	0.00
116832.00	0.50
116834.00	0.00
116867.00	0.50
116868.00	0.00
117030.00	0.50
117094.00	0.00
117138.00	0.50
117140.00	0.00
117199.00	0.50
117201.00	0.00
117249.00	0.50
117250.00	0.00
117284.00	0.50
117285.00	0.00
117366.00	0.00
117442.00	0.50
117471.00	0.00
117509.00	0.50
117511.00	0.00
